sys_RespNum,Task,Concept,dialcolor,dialshape,strapcolor,dialsize,knobsize,rimcolor,Response
172,13,2,1,3,3,3,2,1,0
172,14,1,2,2,1,3,3,2,1
172,14,2,3,3,2,1,2,2,0
172,15,1,2,2,3,2,2,3,0
172,15,2,1,1,1,1,2,1,1
174,1,1,1,1,1,1,1,1,1
174,1,2,3,3,3,3,3,3,0
174,2,1,3,3,3,3,3,3,0
174,2,2,1,1,1,1,1,1,1
174,3,1,1,1,1,1,1,1,1
174,3,2,3,3,3,3,3,3,0
174,4,1,2,3,1,1,2,1,1
174,4,2,3,2,3,3,1,3,0
174,5,1,3,3,1,2,2,1,1
174,5,2,2,2,2,3,2,2,0
174,6,1,1,3,3,2,1,2,1
174,6,2,2,1,2,1,1,3,0
174,7,1,2,2,2,3,3,2,0
174,7,2,1,1,1,3,2,1,1
174,8,1,2,3,3,2,3,3,1
174,8,2,1,1,3,1,2,3,0
174,9,1,2,2,1,2,1,1,0
174,9,2,3,1,2,3,3,1,1
174,10,1,3,2,2,1,3,2,1
174,10,2,3,1,3,2,2,3,0
174,11,1,1,2,3,1,1,2,0
174,11,2,3,3,1,2,2,1,1
174,12,1,1,2,2,1,1,3,1
174,12,2,2,1,3,2,3,2,0
174,13,1,3,3,3,3,1,2,1
174,13,2,2,3,1,1,2,1,0
174,14,1,3,1,1,2,2,2,1
174,14,2,1,3,2,1,3,3,0
174,15,1,3,2,3,3,1,1,1
174,15,2,2,1,1,3,2,3,0
175,1,1,1,1,1,1,1,1,1
175,1,2,3,3,3,3,3,3,0
175,2,1,3,3,3,3,3,3,0
175,2,2,1,1,1,1,1,1,1
175,3,1,1,1,1,1,1,1,1
175,3,2,3,3,3,3,3,3,0
175,4,1,1,3,2,2,3,1,0
175,4,2,2,2,1,3,3,3,1
175,5,1,1,1,3,1,1,2,0
175,5,2,1,1,2,2,3,3,1
175,6,1,1,2,3,3,1,2,0
175,6,2,3,3,1,1,2,1,1
175,7,1,2,1,2,3,1,2,0
175,7,2,2,3,2,2,2,3,1
175,8,1,3,2,1,1,3,2,1
175,8,2,1,3,3,3,3,1,0
175,9,1,3,3,2,1,1,1,0
175,9,2,2,1,3,3,2,3,1
175,10,1,2,2,1,2,3,1,1
175,10,2,1,1,2,3,2,3,0
175,11,1,2,2,3,2,3,2,0
175,11,2,3,3,1,1,1,3,1
175,12,1,1,3,1,2,2,2,1
175,12,2,2,2,2,1,1,1,0
175,13,1,3,1,2,3,3,2,0
175,13,2,1,1,3,2,2,1,1
175,14,1,3,2,3,1,2,3,1
175,14,2,1,1,1,2,1,3,0
175,15,1,1,2,1,1,3,1,1
175,15,2,2,3,2,3,1,1,0
178,1,1,1,1,1,1,1,1,1
178,1,2,3,3,3,3,3,3,0
178,2,1,3,3,3,3,3,3,0
178,2,2,1,1,1,1,1,1,1
178,3,1,1,1,1,1,1,1,1
178,3,2,3,3,3,3,3,3,0
178,4,1,2,2,3,3,2,3,0
178,4,2,3,1,1,1,3,1,1
178,5,1,3,2,1,2,1,3,1
178,5,2,1,1,3,1,3,2,0
178,6,1,1,2,2,3,1,2,0
178,6,2,2,3,2,2,2,1,1
178,7,1,1,1,2,2,1,3,0
178,7,2,2,3,1,3,3,1,1
178,8,1,3,1,3,1,2,2,1
178,8,2,1,2,3,2,3,3,0
178,9,1,3,2,2,3,2,1,0
178,9,2,2,3,1,1,1,1,1
178,10,1,3,2,2,1,1,3,1
178,10,2,2,1,3,3,3,2,0
178,11,1,1,3,3,2,3,2,0
178,11,2,3,3,1,3,2,2,1
178,12,1,1,1,1,1,1,2,1
178,12,2,2,2,3,2,2,1,0
178,13,1,3,3,2,2,3,3,1
178,13,2,2,1,2,3,1,3,0
178,14,1,3,2,1,2,1,2,1
178,14,2,1,2,3,3,2,1,0
178,15,1,2,3,3,3,2,3,0
178,15,2,1,1,2,1,3,1,1
181,1,1,1,1,1,1,1,1,1
181,1,2,3,3,3,3,3,3,0
181,2,1,3,3,3,3,3,3,0
181,2,2,1,1,1,1,1,1,1
181,3,1,1,1,1,1,1,1,1
181,3,2,3,3,3,3,3,3,0
181,4,1,3,2,3,1,1,3,1
181,4,2,2,3,1,1,2,3,0
181,5,1,2,3,1,3,1,2,0
181,5,2,1,2,2,3,2,2,1
181,6,1,1,1,2,1,2,3,1
181,6,2,3,1,3,2,1,1,0
181,7,1,1,2,3,1,3,1,1
181,7,2,3,1,2,3,3,2,0
181,8,1,2,3,1,2,1,3,1
181,8,2,3,3,3,3,3,1,0
181,9,1,2,2,1,2,2,2,1
181,9,2,2,1,2,1,1,3,0
181,10,1,1,2,1,1,3,3,1
181,10,2,3,1,2,2,1,2,0
181,11,1,1,3,3,3,2,1,0
181,11,2,2,2,1,2,1,3,1
181,12,1,1,3,3,1,3,3,1
181,12,2,3,1,3,3,2,2,0
181,13,1,1,3,1,3,1,2,1
181,13,2,2,2,2,2,2,1,0
181,14,1,1,1,1,1,1,1,0
181,14,2,3,1,2,2,3,3,1
181,15,1,2,3,2,1,2,2,1
181,15,2,3,2,3,3,3,3,0
182,1,1,1,1,1,1,1,1,0
182,1,2,3,3,3,3,3,3,1
182,2,1,3,3,3,3,3,3,1
182,2,2,1,1,1,1,1,1,0
182,3,1,1,1,1,1,1,1,0
182,3,2,3,3,3,3,3,3,1
182,4,1,3,1,2,3,2,1,0
182,4,2,1,2,3,2,1,1,1
182,5,1,2,3,2,3,3,2,1
182,5,2,1,1,1,2,3,2,0
182,6,1,3,2,2,1,1,2,1
182,6,2,2,3,1,1,1,1,0
182,7,1,2,1,3,1,3,3,0
182,7,2,1,3,3,2,1,1,1
182,8,1,2,1,1,3,2,3,1
182,8,2,3,1,1,1,2,1,0
182,9,1,1,2,2,1,3,3,1
182,9,2,3,2,2,2,2,2,0
182,10,1,3,3,2,3,1,3,0
182,10,2,2,2,3,2,3,2,1
182,11,1,2,3,3,3,2,1,1
182,11,2,1,1,1,3,2,1,0
182,12,1,1,3,2,1,2,2,1
182,12,2,3,2,3,2,3,3,0
182,13,1,1,2,1,1,1,1,1
182,13,2,2,1,1,3,3,2,0
182,14,1,2,1,3,1,3,1,1
182,14,2,3,3,1,2,1,3,0
182,15,1,1,3,3,2,3,3,1
182,15,2,3,2,2,3,1,3,0
185,1,1,1,1,1,1,1,1,1
185,1,2,3,3,3,3,3,3,0
185,2,1,3,3,3,3,3,3,0
185,2,2,1,1,1,1,1,1,1
185,3,1,1,1,1,1,1,1,1
185,3,2,3,3,3,3,3,3,0
185,4,1,2,1,1,1,1,2,0
185,4,2,3,2,3,2,3,2,1
185,5,1,1,3,2,2,2,3,0
185,5,2,3,2,3,1,1,1,1
185,6,1,1,1,1,3,2,2,1
185,6,2,2,2,2,2,3,1,0
185,7,1,2,3,2,1,2,3,0
185,7,2,1,3,3,3,1,1,1
185,8,1,3,2,1,1,2,2,1
185,8,2,3,2,3,3,3,3,0
185,9,1,2,1,2,2,3,2,0
185,9,2,1,1,1,3,1,3,1
185,10,1,2,2,1,2,1,2,0
185,10,2,3,3,3,1,2,1,1
185,11,1,1,3,2,1,3,3,0
185,11,2,3,1,2,3,3,2,1
185,12,1,1,2,1,2,2,2,1
185,12,2,2,3,3,1,1,3,0
185,13,1,3,1,1,2,3,1,0
185,13,2,2,3,1,3,2,2,1
185,14,1,1,1,3,3,2,3,0
185,14,2,3,2,2,3,1,1,1
185,15,1,1,2,2,1,2,1,1
185,15,2,2,3,2,2,3,1,0
186,1,1,1,1,1,1,1,1,1
186,1,2,3,3,3,3,3,3,0
186,2,1,3,3,3,3,3,3,0
186,2,2,1,1,1,1,1,1,1
186,3,1,1,1,1,1,1,1,1
186,3,2,3,3,3,3,3,3,0
186,4,1,3,2,3,3,1,3,0
186,4,2,1,1,2,2,1,3,1
186,5,1,3,2,1,1,3,2,1
186,5,2,2,3,3,2,2,3,0
186,6,1,1,1,1,3,1,2,1
186,6,2,2,3,3,1,3,1,0
186,7,1,3,1,3,1,1,2,0
186,7,2,1,3,2,3,3,3,1
186,8,1,1,2,1,3,3,1,1
186,8,2,2,1,1,2,2,3,0
186,9,1,3,3,3,2,2,2,1
186,9,2,2,2,2,1,1,3,0
186,10,1,2,3,1,2,3,2,1
186,10,2,1,2,3,2,2,1,0
186,11,1,3,1,1,3,1,1,1
186,11,2,3,1,2,1,2,2,0
186,12,1,1,2,2,3,3,3,1
186,12,2,2,3,3,1,1,1,0
186,13,1,3,3,1,2,2,3,1
186,13,2,2,1,3,3,2,2,0
186,14,1,2,2,2,3,2,1,1
186,14,2,1,2,3,1,3,2,0
186,15,1,3,3,2,2,1,3,1
186,15,2,1,3,1,2,3,1,0
187,1,1,1,1,1,1,1,1,1
187,1,2,3,3,3,3,3,3,0
187,2,1,3,3,3,3,3,3,0
187,2,2,1,1,1,1,1,1,1
187,3,1,1,1,1,1,1,1,1
187,3,2,3,3,3,3,3,3,0
187,4,1,3,1,1,1,1,3,1
187,4,2,2,1,3,3,3,1,0
187,5,1,2,3,2,3,1,1,0
187,5,2,1,2,3,1,3,2,1
187,6,1,3,2,1,1,2,1,1
187,6,2,3,1,2,3,3,3,0
187,7,1,1,1,2,1,1,3,1
187,7,2,2,3,1,2,1,2,0
187,8,1,1,1,1,2,3,3,1
187,8,2,2,2,3,2,2,2,0
187,9,1,1,3,3,1,1,2,0
187,9,2,3,2,2,1,2,1,1
187,10,1,3,1,3,3,3,3,1
187,10,2,1,3,2,3,2,2,0
187,11,1,1,2,2,2,1,1,0
187,11,2,2,3,1,3,2,2,1
187,12,1,2,2,3,1,3,3,0
187,12,2,1,1,3,2,1,2,1
187,13,1,3,3,1,1,3,3,1
187,13,2,2,1,2,3,2,1,0
187,14,1,1,2,1,2,1,1,1
187,14,2,3,2,2,3,1,2,0
187,15,1,3,3,2,1,3,1,1
187,15,2,2,1,3,2,2,2,0
190,1,1,1,1,1,1,1,1,1
190,1,2,3,3,3,3,3,3,0
190,2,1,3,3,3,3,3,3,0
190,2,2,1,1,1,1,1,1,1
190,3,1,1,1,1,1,1,1,1
190,3,2,3,3,3,3,3,3,0
190,4,1,2,1,3,1,1,2,0
190,4,2,3,3,1,3,2,3,1
190,5,1,3,2,2,1,3,1,0
190,5,2,1,2,2,3,2,2,1
190,6,1,1,1,1,1,1,3,1
190,6,2,3,2,3,2,3,1,0
190,7,1,1,3,1,3,1,3,1
190,7,2,3,1,3,2,3,2,0
190,8,1,2,2,2,3,3,2,1
190,8,2,2,1,1,3,2,1,0
190,9,1,1,3,2,1,1,3,1
190,9,2,1,3,3,2,2,1,0
190,10,1,3,2,3,1,1,2,0
190,10,2,3,3,1,2,2,3,1
190,11,1,3,1,2,2,3,2,1
190,11,2,2,3,1,1,3,1,0
190,12,1,2,1,1,1,3,1,0
190,12,2,1,2,3,3,2,1,1
190,13,1,3,1,3,3,1,3,0
190,13,2,1,3,2,1,2,2,1
190,14,1,1,3,1,2,2,1,1
190,14,2,2,2,2,1,1,3,0
190,15,1,1,2,2,3,1,2,1
190,15,2,2,3,3,3,3,3,0
193,1,1,1,1,1,1,1,1,1
193,1,2,3,3,3,3,3,3,0
193,2,1,3,3,3,3,3,3,0
193,2,2,1,1,1,1,1,1,1
193,3,1,1,1,1,1,1,1,1
193,3,2,3,3,3,3,3,3,0
193,4,1,2,3,1,3,1,3,0
193,4,2,3,1,2,1,3,2,1
193,5,1,3,2,2,2,3,1,1
193,5,2,1,1,3,3,2,3,0
193,6,1,1,2,2,1,1,1,0
193,6,2,3,3,1,2,3,2,1
193,7,1,2,2,3,2,2,1,0
193,7,2,2,1,1,3,2,3,1
193,8,1,1,3,2,1,1,2,0
193,8,2,3,2,3,1,2,2,1
193,9,1,3,3,2,2,2,1,1
193,9,2,1,1,1,3,3,3,0
193,10,1,2,1,1,1,1,1,1
193,10,2,1,3,3,2,3,3,0
193,11,1,2,2,2,1,2,2,0
193,11,2,1,2,2,3,1,2,1
193,12,1,1,2,3,3,2,1,0
193,12,2,3,1,1,2,1,2,1
193,13,1,2,3,1,2,3,3,0
193,13,2,2,3,2,3,1,3,1
193,14,1,1,1,3,1,3,2,0
193,14,2,3,3,1,3,2,1,1
193,15,1,2,2,2,1,3,1,0
193,15,2,3,1,3,2,2,3,1
194,1,1,1,1,1,1,1,1,1
194,1,2,3,3,3,3,3,3,0
194,2,1,3,3,3,3,3,3,0
194,2,2,1,1,1,1,1,1,1
194,3,1,1,1,1,1,1,1,1
194,3,2,3,3,3,3,3,3,0
194,4,1,1,3,3,2,3,1,1
194,4,2,3,1,2,1,1,3,0
194,5,1,1,2,3,3,1,2,1
194,5,2,2,1,2,1,3,2,0
194,6,1,1,3,2,3,3,1,0
194,6,2,3,2,1,2,2,3,1
194,7,1,2,2,3,2,2,2,1
194,7,2,2,1,3,1,1,1,0
194,8,1,3,3,1,3,1,2,0
194,8,2,1,1,2,1,3,3,1
194,9,1,2,2,1,2,1,3,1
194,9,2,3,3,2,3,2,1,0
194,10,1,3,1,1,1,3,1,0
194,10,2,2,3,3,2,1,3,1
194,11,1,1,3,3,1,2,2,1
194,11,2,2,2,1,3,2,2,0
194,12,1,1,1,1,2,1,1,1
194,12,2,3,2,2,2,3,1,0
194,13,1,3,2,3,3,3,3,0
194,13,2,2,3,2,3,2,3,1
194,14,1,2,1,1,1,1,3,0
194,14,2,3,1,2,2,2,2,1
194,15,1,1,3,1,3,1,1,1
194,15,2,1,2,3,1,3,2,0
195,1,1,1,1,1,1,1,1,0
195,1,2,3,3,3,3,3,3,1
195,2,1,3,3,3,3,3,3,1
195,2,2,1,1,1,1,1,1,0
195,3,1,1,1,1,1,1,1,0
195,3,2,3,3,3,3,3,3,1
195,4,1,3,3,2,2,1,3,1
195,4,2,2,1,3,3,2,1,0
195,5,1,3,3,1,2,3,2,1
195,5,2,1,2,1,1,2,1,0
195,6,1,2,2,2,3,3,1,1
195,6,2,3,1,3,1,1,2,0
195,7,1,2,1,1,1,3,2,0
195,7,2,1,3,3,2,2,3,1
195,8,1,1,2,3,3,1,1,0
195,8,2,1,2,2,2,2,3,1
195,9,1,3,1,2,3,3,3,0
195,9,2,1,2,1,1,1,2,1
195,10,1,2,3,2,1,3,2,0
195,10,2,1,1,1,2,1,1,1
195,11,1,3,1,3,1,1,3,0
195,11,2,3,3,1,3,2,2,1
195,12,1,2,2,2,2,3,1,0
195,12,2,1,3,1,3,3,3,1
195,13,1,2,1,3,3,2,3,1
195,13,2,2,3,3,2,1,2,0
195,14,1,2,2,3,1,3,1,1
195,14,2,3,3,1,1,2,3,0
195,15,1,3,2,2,2,2,2,1
195,15,2,1,1,2,3,1,1,0
196,1,1,1,1,1,1,1,1,0
196,1,2,3,3,3,3,3,3,1
196,2,1,3,3,3,3,3,3,1
196,2,2,1,1,1,1,1,1,0
196,3,1,1,1,1,1,1,1,0
196,3,2,3,3,3,3,3,3,1
196,4,1,3,3,2,1,1,3,0
196,4,2,2,1,1,2,3,2,1
196,5,1,1,2,3,1,2,2,1
196,5,2,2,2,3,3,1,1,0
196,6,1,2,1,1,2,2,1,1
196,6,2,1,3,2,3,3,3,0
196,7,1,3,2,2,1,1,3,1
196,7,2,3,3,3,2,3,1,0
196,8,1,1,3,1,3,2,2,1
196,8,2,2,1,1,1,3,1,0
196,9,1,3,2,3,2,1,3,0
196,9,2,1,3,2,1,2,1,1
196,10,1,1,1,1,2,1,2,1
196,10,2,3,2,2,3,2,2,0
196,11,1,2,3,2,1,1,3,1
196,11,2,3,1,3,3,3,2,0
196,12,1,2,1,1,3,2,3,0
196,12,2,1,2,1,2,3,1,1
196,13,1,2,2,3,1,1,3,1
196,13,2,3,1,2,2,2,1,0
196,14,1,1,3,3,3,1,1,1
196,14,2,2,2,2,1,2,2,0
196,15,1,3,1,3,3,1,1,0
196,15,2,2,3,3,2,3,2,1
197,1,1,1,1,1,1,1,1,1
197,1,2,3,3,3,3,3,3,0
197,2,1,3,3,3,3,3,3,0
197,2,2,1,1,1,1,1,1,1
197,3,1,1,1,1,1,1,1,1
197,3,2,3,3,3,3,3,3,0
197,4,1,1,3,1,3,3,2,1
197,4,2,1,2,2,3,2,3,0
197,5,1,2,1,2,2,3,2,0
197,5,2,3,2,1,1,3,3,1
197,6,1,3,3,1,2,1,1,1
197,6,2,1,1,3,1,2,3,0
197,7,1,2,3,3,3,3,3,0
197,7,2,3,1,2,2,1,1,1
197,8,1,1,2,1,3,2,2,1
197,8,2,2,3,2,1,1,1,0
197,9,1,3,2,1,2,3,3,1
197,9,2,1,3,3,1,2,2,0
197,10,1,3,1,1,1,2,1,0
197,10,2,2,2,1,3,1,2,1
197,11,1,1,3,2,3,3,1,1
197,11,2,1,1,3,2,2,3,0
197,12,1,3,2,3,1,1,3,0
197,12,2,1,1,2,3,3,2,1
197,13,1,3,1,3,1,3,2,0
197,13,2,2,3,1,2,2,1,1
197,14,1,3,3,3,1,3,1,1
197,14,2,2,2,2,2,2,3,0
197,15,1,1,1,1,3,1,3,1
197,15,2,1,2,3,2,1,2,0
198,1,1,1,1,1,1,1,1,1
198,1,2,3,3,3,3,3,3,0
198,2,1,3,3,3,3,3,3,0
198,2,2,1,1,1,1,1,1,1
198,3,1,1,1,1,1,1,1,1
198,3,2,3,3,3,3,3,3,0
198,4,1,2,1,2,1,3,2,1
198,4,2,3,3,2,2,1,3,0
198,5,1,2,2,1,3,1,1,1
198,5,2,2,1,1,1,2,3,0
198,6,1,1,3,2,2,2,2,0
198,6,2,3,3,3,3,3,1,1
198,7,1,3,2,2,3,2,2,0
198,7,2,2,2,3,2,1,1,1
198,8,1,1,2,2,1,3,3,0
198,8,2,2,3,1,1,2,1,1
198,9,1,1,1,3,2,1,3,1
198,9,2,3,1,1,2,3,2,0
198,10,1,3,2,3,3,1,2,1
198,10,2,2,1,1,1,2,3,0
198,11,1,2,3,3,3,2,3,1
198,11,2,1,1,1,3,3,1,0
198,12,1,2,3,2,1,1,2,0
198,12,2,1,2,2,2,3,2,1
198,13,1,1,3,2,2,2,1,0
198,13,2,3,2,1,1,3,3,1
198,14,1,1,3,3,3,1,1,1
198,14,2,3,1,1,2,1,2,0
198,15,1,3,1,2,1,2,1,0
198,15,2,2,2,3,2,3,3,1
199,1,1,1,1,1,1,1,1,1
199,1,2,3,3,3,3,3,3,0
199,2,1,3,3,3,3,3,3,0
199,2,2,1,1,1,1,1,1,1
199,3,1,1,1,1,1,1,1,1
199,3,2,3,3,3,3,3,3,0
199,4,1,1,2,1,3,3,3,1
199,4,2,2,3,2,3,1,2,0
199,5,1,3,3,3,1,2,1,1
199,5,2,2,1,3,3,3,3,0
199,6,1,1,2,1,1,1,1,1
199,6,2,3,3,2,3,3,3,0
199,7,1,1,2,1,1,1,2,1
199,7,2,1,1,3,2,2,2,0
199,8,1,3,1,2,2,1,1,1
199,8,2,2,1,1,3,2,1,0
199,9,1,3,2,2,3,2,3,1
199,9,2,2,3,3,1,3,2,0
199,10,1,1,3,1,2,3,1,1
199,10,2,2,2,2,2,1,3,0
199,11,1,1,1,3,1,1,2,1
199,11,2,3,2,3,3,2,1,0
199,12,1,3,3,1,1,3,3,1
199,12,2,2,3,3,2,1,2,0
199,13,1,3,2,2,1,2,1,1
199,13,2,2,1,1,3,1,3,0
199,14,1,1,1,2,2,3,2,1
199,14,2,2,1,2,2,2,2,0
199,15,1,1,2,1,1,2,3,1
199,15,2,3,1,3,1,3,1,0
200,1,1,1,1,1,1,1,1,1
200,1,2,3,3,3,3,3,3,0
200,2,1,3,3,3,3,3,3,0
200,2,2,1,1,1,1,1,1,1
200,3,1,1,1,1,1,1,1,1
200,3,2,3,3,3,3,3,3,0
200,4,1,3,2,1,2,3,2,1
200,4,2,3,3,3,3,1,3,0
200,5,1,1,1,2,1,1,1,1
200,5,2,2,3,1,3,2,2,0
200,6,1,2,2,3,3,2,2,1
200,6,2,1,1,2,1,3,3,0
200,7,1,1,3,2,2,1,1,0
200,7,2,3,3,1,2,2,3,1
200,8,1,2,2,1,3,1,1,0
200,8,2,3,1,2,3,3,3,1
200,9,1,1,2,3,3,2,1,1
200,9,2,3,3,3,1,3,1,0
200,10,1,2,2,1,1,3,2,0
200,10,2,3,3,3,2,2,3,1
200,11,1,2,1,2,1,1,3,0
200,11,2,1,1,1,2,2,2,1
200,12,1,1,1,3,3,1,2,1
200,12,2,2,2,2,2,3,2,0
200,13,1,1,3,2,1,1,2,1
200,13,2,2,3,3,2,2,1,0
200,14,1,3,2,3,3,3,1,1
200,14,2,2,3,1,1,2,1,0
200,15,1,3,2,2,2,1,3,1
200,15,2,1,1,2,3,3,3,0
201,1,1,1,1,1,1,1,1,1
201,1,2,3,3,3,3,3,3,0
201,2,1,3,3,3,3,3,3,0
201,2,2,1,1,1,1,1,1,1
201,3,1,1,1,1,1,1,1,1
201,3,2,3,3,3,3,3,3,0
201,4,1,3,3,1,3,2,2,0
201,4,2,2,2,2,1,3,1,1
201,5,1,2,1,1,3,3,3,0
201,5,2,3,3,1,2,1,2,1
201,6,1,1,1,1,2,1,1,0
201,6,2,1,3,3,3,3,3,1
201,7,1,3,2,3,1,2,1,1
201,7,2,1,1,2,3,1,3,0
201,8,1,2,2,3,2,3,3,0
201,8,2,1,3,3,1,2,3,1
201,9,1,1,1,2,1,2,1,1
201,9,2,3,2,1,2,1,2,0
201,10,1,2,1,3,3,2,2,1
201,10,2,2,2,2,2,3,1,0
201,11,1,3,3,3,1,1,2,0
201,11,2,1,3,1,3,2,3,1
201,12,1,3,2,1,1,1,2,1
201,12,2,2,1,1,1,3,1,0
201,13,1,1,2,2,3,2,2,1
201,13,2,3,3,2,2,3,3,0
201,14,1,3,1,3,2,2,2,1
201,14,2,2,1,2,2,1,3,0
201,15,1,1,2,3,2,3,1,1
201,15,2,2,3,3,3,1,2,0
202,1,1,1,1,1,1,1,1,1
202,1,2,3,3,3,3,3,3,0
202,2,1,3,3,3,3,3,3,0
202,2,2,1,1,1,1,1,1,1
202,3,1,1,1,1,1,1,1,1
202,3,2,3,3,3,3,3,3,0
202,4,1,3,1,1,1,3,1,1
202,4,2,1,3,1,1,2,3,0
202,5,1,3,2,2,3,2,1,1
202,5,2,2,3,2,1,1,3,0
202,6,1,3,1,3,2,1,1,0
202,6,2,1,2,1,2,3,2,1
202,7,1,1,3,2,3,3,1,1
202,7,2,2,2,3,3,1,1,0
202,8,1,2,3,1,1,2,2,0
202,8,2,3,1,2,3,1,1,1
202,9,1,2,1,3,3,3,2,0
202,9,2,1,2,2,2,2,3,1
202,10,1,2,1,3,2,2,3,0
202,10,2,1,2,1,1,3,3,1
202,11,1,3,1,1,1,2,2,1
202,11,2,1,3,3,2,1,3,0
202,12,1,3,3,2,1,1,2,1
202,12,2,2,2,1,3,3,1,0
202,13,1,1,1,3,1,1,3,0
202,13,2,3,3,1,3,3,2,1
202,14,1,2,2,3,1,2,3,0
202,14,2,2,3,2,2,3,1,1
202,15,1,1,2,2,3,1,1,0
202,15,2,3,1,1,3,2,2,1
205,1,1,1,1,1,1,1,1,0
205,1,2,3,3,3,3,3,3,1
205,2,1,3,3,3,3,3,3,1
205,2,2,1,1,1,1,1,1,0
205,3,1,1,1,1,1,1,1,0
205,3,2,3,3,3,3,3,3,1
205,4,1,1,3,2,1,2,3,0
205,4,2,3,3,3,3,3,1,1
205,5,1,3,3,3,1,2,2,1
205,5,2,2,1,3,2,1,2,0
205,6,1,3,1,3,2,3,2,0
205,6,2,1,3,1,2,1,3,1
205,7,1,2,2,1,3,3,1,0
205,7,2,3,1,2,3,2,3,1
205,8,1,2,3,3,3,2,1,0
205,8,2,1,1,2,1,1,3,1
205,9,1,1,2,1,2,1,2,1
205,9,2,2,2,2,1,1,1,0
205,10,1,3,1,3,1,3,3,0
205,10,2,2,2,2,3,3,1,1
205,11,1,1,2,1,2,2,1,0
205,11,2,2,3,1,1,1,2,1
205,12,1,1,3,3,3,3,1,1
205,12,2,3,1,2,2,3,2,0
205,13,1,2,2,1,2,2,3,0
205,13,2,3,1,3,3,2,2,1
205,14,1,1,1,2,3,1,2,1
205,14,2,2,3,2,1,2,3,0
205,15,1,3,2,1,1,3,1,1
205,15,2,1,3,3,1,1,3,0
207,1,1,1,1,1,1,1,1,1
207,1,2,3,3,3,3,3,3,0
207,2,1,3,3,3,3,3,3,0
207,2,2,1,1,1,1,1,1,1
207,3,1,1,1,1,1,1,1,1
207,3,2,3,3,3,3,3,3,0
207,4,1,3,3,1,3,1,3,1
207,4,2,1,2,2,2,2,2,0
207,5,1,3,2,3,1,1,3,0
207,5,2,1,1,1,2,2,1,1
207,6,1,2,1,2,3,3,3,0
207,6,2,3,3,1,2,1,2,1
207,7,1,1,1,2,1,3,1,1
207,7,2,3,2,3,1,1,1,0
207,8,1,1,3,3,1,2,2,0
207,8,2,2,3,3,3,1,1,1
207,9,1,2,1,1,3,1,2,1
207,9,2,3,2,2,1,3,3,0
207,10,1,2,1,2,2,3,2,0
207,10,2,3,3,1,3,2,3,1
207,11,1,1,2,3,2,1,1,0
207,11,2,3,1,3,1,3,2,1
207,12,1,2,1,1,1,2,2,1
207,12,2,1,2,2,2,2,3,0
207,13,1,2,2,1,2,2,1,1
207,13,2,1,3,2,3,3,1,0
207,14,1,1,2,2,3,1,2,0
207,14,2,3,3,1,3,3,3,1
207,15,1,2,3,1,1,1,1,0
207,15,2,3,1,3,2,2,3,1
209,1,1,1,1,1,1,1,1,0
209,1,2,3,3,3,3,3,3,1
209,2,1,3,3,3,3,3,3,1
209,2,2,1,1,1,1,1,1,0
209,3,1,1,1,1,1,1,1,0
209,3,2,3,3,3,3,3,3,1
209,4,1,1,3,2,2,1,1,0
209,4,2,2,3,2,3,2,3,1
209,5,1,1,1,1,2,3,2,0
209,5,2,3,2,3,2,3,2,1
209,6,1,3,2,2,1,2,2,0
209,6,2,1,1,3,2,1,3,1
209,7,1,3,2,1,3,3,1,0
209,7,2,1,3,2,1,2,3,1
209,8,1,3,2,1,1,1,3,0
209,8,2,2,1,3,3,2,2,1
209,9,1,2,3,2,2,3,1,0
209,9,2,3,1,2,3,1,2,1
209,10,1,2,2,3,3,2,3,1
209,10,2,2,1,1,1,1,2,0
209,11,1,2,3,3,2,2,1,1
209,11,2,1,2,3,3,3,3,0
209,12,1,3,3,3,1,1,2,1
209,12,2,3,1,2,2,1,1,0
209,13,1,1,1,1,1,3,1,0
209,13,2,3,3,2,2,2,2,1
209,14,1,1,2,2,3,1,2,0
209,14,2,2,2,1,2,3,3,1
209,15,1,2,2,3,1,3,3,1
209,15,2,3,1,1,3,2,1,0
211,1,1,1,1,1,1,1,1,1
211,1,2,3,3,3,3,3,3,0
211,2,1,3,3,3,3,3,3,0
211,2,2,1,1,1,1,1,1,1
211,3,1,1,1,1,1,1,1,1
211,3,2,3,3,3,3,3,3,0
211,4,1,1,1,3,1,3,2,1
211,4,2,3,2,2,2,1,3,0
211,5,1,3,3,3,1,2,2,0
211,5,2,2,2,1,2,2,3,1
211,6,1,2,1,3,1,1,3,0
211,6,2,1,3,1,3,3,2,1
211,7,1,1,1,2,2,2,1,0
211,7,2,2,3,3,3,3,2,1
211,8,1,3,2,2,3,3,1,1
211,8,2,1,1,3,1,1,3,0
211,9,1,3,2,1,2,2,3,1
211,9,2,2,1,3,2,1,1,0
211,10,1,2,3,2,3,3,2,1
211,10,2,1,2,1,1,1,3,0
211,11,1,1,1,2,1,2,3,0
211,11,2,3,3,1,3,3,1,1
211,12,1,3,3,3,2,1,1,0
211,12,2,2,2,1,2,1,2,1
211,13,1,2,1,1,3,2,1,1
211,13,2,3,3,2,1,2,3,0
211,14,1,1,2,3,3,3,3,0
211,14,2,3,3,2,1,1,2,1
211,15,1,1,1,1,2,2,2,1
211,15,2,2,2,2,1,3,1,0
213,1,1,1,1,1,1,1,1,1
213,1,2,3,3,3,3,3,3,0
